Title,Description,Deadline,D_day,Area,Category,Education,EmploymentType,Field1,Field2,Company,JobPost,CollectDate
"[경력3년이상] 영상콘텐츠제작PD (콘텐츠 기획, 촬영 및 편집)",채용공고 상세,내일마감,1,서울 마포구,경력 1~3년,학력무관,정규직,,,(주)크레이드 인터내셔널,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38872687&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
케이아이티밸리(주) 개발 본부 WEB 개발자 모집,"채용공고 상세케이아이티밸리(주) 개발본부 WEB(JAVA/SPRING) 개발자 모집1998년 09월 28일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발/컴퓨터,사무용기기,컴퓨터주변기기,통신장비(관찰,관측기기) 도소매/부동산 임대/정보처리사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관WEB개발 (JAVA/Spring)개발본부 00명담당업무ㆍWEB개발(JAVA, WEB, Front/backend)지원자격ㆍ경력 : 무관 (신입도 지원 가능)(면접 후 결정)            ㆍ기타 필수 사항        우대사항ㆍ컴퓨터/시스템공학ㆍ정보처리기사ㆍ문서작성 우수자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 유연근무제(출근시간 선택)ㆍ급여:회사내규에 따름ㆍ근무지역:(08512) 서울 금천구 디지털로9길 68 대륭포스트타워 5차(가산동) - 서울 1호선 가산디지털단지 에서 500m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 18일 (금) 10시 ~ 2020년 10월 16일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:최종 합격 후 졸업증명서, 최종학교 전 학년 성적증명서, 공인시험 및 기타 자격증 사본(소지자에 한함)유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201016,9,서울 금천구,경력무관,초대졸↑,정규직,,,케이아이티밸리(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38797230&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
(주)영재컴퓨터 매장관리 및 컴퓨터 조립 / AS 엔지니어 Staff,"채용공고 상세(주)영재컴퓨터 매장관리 및 컴퓨터 조립 / AS 엔지니어 Staff2015년 01월 12일에 설립된 컴퓨터 및 주변장치, 소프트웨어 도매업업종의 컴퓨터,주변기기 도소매사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 고졸 이상ㆍ나이/성별 : 21세~39세/무관PC조립 AS 매장관리 QC조립 및 QC관리부 0명담당업무ㆍ온라인 쇼핑몰 매장관리 및 컴퓨터 상담 및 조립 / AS,PC조립 검수 엔지니어링지원자격ㆍ경력 : 무관 (신입도 지원 가능)(팀원급)            ㆍ기타 필수 사항        우대사항ㆍ컴퓨터/시스템공학ㆍ운전가능자, 해당직무 근무경험근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:월~금요일/토요일(당직제) 오전 10시~ 오후 7시ㆍ급여:회사내규에 따름(점심식사제공/인센티브 추후협의 후 결정)ㆍ근무지역:(140-871) 서울 용산구 한강로2가 성산빌딩 지층1호 - 서울 4호선 신용산 에서 500m 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 7일 (월) 14시  ~ 2020년 11월 6일 (금) 24시ㆍ접수방법:사람인 입사지원, 우편 지원, FAX 지원, 전화 지원, 회사방문 접수ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서 ( 최종면접 합격 후 당사와 협의한 근로계약서 작성 후 제출 )유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201106,30,서울 용산구,경력무관,고졸↑,정규직,,,(주)영재컴퓨터,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38737062&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
(주)블루타일랩 머신비전연구팀 HW/SW 신입/경력 정규직,"채용공고 상세(주)블루타일랩 머신비전연구팀 HW/SW 신입/경력 정규직2016년 03월 31일에 설립된 응용 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,공급사업을 하는 중소기업,  스타트업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 26세~36세/남R&D머신비전연구팀 2명담당업무ㆍ비전(영상처리) 시스템 개발, 유지보수 및 셋팅, 장비 셋업지원자격ㆍ경력 : 무관 (신입도 지원 가능)(연구원, 팀원급)            ㆍ기타 필수 사항        우대사항ㆍ전기/전자공학, 컴퓨터/시스템공학, 공학계열ㆍ인근거주자, 운전가능자, 문서작성 우수자, 해외출장 가능자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 10시~오후 7시ㆍ급여:면접후 결정ㆍ근무지역:(21984) 인천 연수구 송도과학로84번길 24 제너셈(주) 신축 사옥 3층 (주)블루타일랩 - 인천 1호선 테크노파크 에서 1km 이내전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 8일 (화) 20시  ~ 2020년 11월 7일 (토) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:이력서, 학력증명서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201107,31,인천 연수구,경력무관,초대졸↑,정규직,,,(주)블루타일랩,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38747062&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"영상처리 S/W 개발 (C, C++) 신입/경력 직원 모집","채용공고 상세영상처리 S/W 개발 (C, C++) 신입/경력 직원 모집1997년 09월 02일에 설립된 반도체 제조용 기계 제조업업종의 반도체장비,LCD 검사장비,정밀제어장치 제조,도매사업을 하는 코스닥기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관영상처리/딥러닝Vision팀 0명담당업무ㆍ영상처리, 머신 비전지원자격ㆍ경력 : 신입/경력(사원~대리, 팀원급)            ㆍ기타 필수 사항        우대사항ㆍ컴퓨터/시스템공학, 공학계열ㆍ국가유공자, 보훈대상자, 장애인우대, 인근거주자, 운전가능자, 차량소지자, 석사학위 수여자, 박사학위 수여자, 기숙사 생활가능자, 지방근무 가능자근무조건ㆍ근무형태:정규직ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정ㆍ근무지역:(336-863) 충남 아산시 음봉면 597-9전형절차 서류전형 인적성 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 28일 (월) 9시  ~ 2020년 10월 30일 (금) 18시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201030,23,충남 아산시,경력무관,대졸↑,정규직,,,(주)에이치비테크놀러지,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38837605&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
하반기 사무직원 모집 공고,"채용공고 상세채용인원구분상 세 내 역2명모집분야관리 사무보조자격요건경력: 신입 및 경력            - 팀원과 소통이 원활한 분 - 근태가 좋고 열정적인 분- 간단한 고객 응대가 가능하신 분- 엑셀 등 기본 OA 다룰수 있으신 분담당업무일반 사무업무- 간단한 OA- 마케팅 관련 전산업무- 고객응대근무 환경평균연령 20대 사원들로 구성되어 있으며 자유롭고 편안한 분위기입니다복리후생>>            야유회, 워크샵, 사내행사, 봉사활동, 우수사원표창/포상            사내식당, 음료/차, 주차권제공 등 지원근무시간>>            주5일(월~금) AM 09:30~PM18:30근무복장>>            자율+편안하고 깔끔한 복장 급여조건           회사 내규에 따름제출서류  이력서, 자기소개서채용마감  채용시 까지접수방법  채용사이트 온라인지원채용문의 070-5099-6664안내사항 허위사실이 발견될 경우 채용이 취소될 수 있습니다.",20201012,5,서울 금천구,경력무관,학력무관,정규직·계약직,,,드림에이지이(주),http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38551232&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
웹개발(Java·JSP&프론트엔드&백엔드外 2개 부문) 채용,"채용공고 상세웹개발(Java·JSP&프론트엔드&백엔드外 2개 부문) 채용2010년 02월 22일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 시스템소프트웨어 개발,공급사업을 하는 중소기업,  주식회사,  병역특례 인증업체기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관웹개발 부문 0명담당업무ㆍ지원자격ㆍ경력 : 무관 (신입도 지원 가능)            ㆍ기타 필수 사항        우대사항ㆍ컴퓨터/시스템공학ㆍ해당직무 근무경험, WebGIS 개발경험자근무조건ㆍ근무형태:정규직(수습기간)-3개월, 계약직ㆍ근무일시:주 5일(월~금) 오전 9시30분 ~ 오후 5시 30분ㆍ급여:회사내규에 따름ㆍ근무지역:(04799) 서울 성동구 아차산로17길 49 성수 생각공장 데시앙플렉스 816호(성수동2가) - 서울 2호선 건대입구 에서 800m 이내전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 21일 (월) 11시  ~ 2020년 11월 20일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201120,44,서울 성동구,경력무관,학력무관,정규직·계약직,,,(주)이쓰리,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38806535&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
오픈마켓 및 쇼핑몰 모니터링 및 온라인업무 담당자 모집,"채용공고 상세오픈마켓 및 쇼핑몰 모니터링 및 온라인업무 담당자 모집2012년 04월 18일에 설립된 가전제품 및 부품 도매업업종의 주방가전용품,주방빌트인기기 도소매,통신판매사업을 하는 중소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 고졸 이상오픈마켓 상품관리 및 모니터링 1명담당업무ㆍ온라인쇼핑몰관리 (옥션,g마켓, 네이버 모니터링 및 상품 업데이트 등)지원자격ㆍ경력 : 무관 (신입도 지원 가능) , 쇼핑몰 경력자우대ㆍ엑셀, 포토샵 사용가능자ㆍ긍정적이고 서비스적인 마인드 소유자            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직(수습기간)-1개월ㆍ근무일시:토요일 격주휴무(월~토) 평일 08:30 ~ 18:30 토 08:30~12:00ㆍ급여:2,400~2,600만원 (4대보험 / 점심식사 / 퇴직연금 / 상여인센티브 제공)ㆍ근무지역:(61047) 광주 북구 우치로422번길 22-1(삼각동)전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 8월 25일 (화) 09시  ~ 2020년 10월 24일 (토) 24시ㆍ접수방법:사람인 입사지원, 홈페이지 지원 , email지원 (dawonsis@naver.com)ㆍ이력서양식:자유양식ㆍ제출서류:이력서 , 자기소개서  사람인 또는 이메일제출 dawonsis@naver.com유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201024,17,,,,,,,(주)오성시스템,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38667437&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[경력채용] 임베디드 산업용 IoT SW개발자,"채용공고 상세[경력] 임베디드 산업용 IoT SW개발자2011년 09월 01일에 설립된 시스템 소프트웨어 개발 및 공급업업종의 소프트웨어 개발,공급사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 무관[경력] 임베디드 IoT SW개발자 모집S/W개발팀 0명담당업무ㆍEmbedded Linux App. 개발,MCU 펌웨어 개발,QT Application 개발지원자격ㆍ경력 : 경력 5년이상            ㆍ기타 필수 사항        - 전기/전자공학, 컴퓨터/시스템공학우대사항ㆍ산업공학, 공학계열ㆍ인근거주자, 운전가능자, 해당직무 근무경험근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 10시~오후 7시ㆍ급여:회사내규에 따름ㆍ근무지역:(431-060) 경기 안양시 동안구 관양동 810 금강펜테리움 아이티타워 B동 1020호 - 서울 4호선 인덕원 에서 800m 이내전형절차 서류전형 임원면접 입사면담 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 09시  ~ 2020년 11월 1일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:졸업증명서, 경력증명서유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201101,25,경기 안양시 동안구,경력 3~20년,초대졸↑,정규직,,,(주)플루토솔루션,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38854288&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
연구개발팀 제품디자인 정규직 채용,"채용공고 상세연구개발팀 제품디자인 정규직 채용2011년 07월 21일에 설립된 통신ㆍ방송장비 및 부품 도매업업종의 통신장비 도소매/CCTV 제조/통신공사/소프트웨어,하드웨어 개발,공급/부동산 임대사업을 하는 중소기업,  주식회사기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년) 산업디자인, 시각디자인 전공자ㆍ나이/성별 : 무관경력직 제품 디자이너 초빙연구개발팀 0명담당업무    ㆍ제품디자인, 홍보물 디자인(카달로그,브로슈어,제품홍보영상), CAD도면 작성 지원지원자격     ㆍ경력 : 경력 3년 ~ 7년(대리~과장/ 팀원급)            ㆍ기타 필수 사항        우대사항ㆍ라이노, 솔리드웍스 등 3D 프로그램 사용자ㆍ키셋 사용자ㆍ포토샵, 일러스트 사용자ㆍ애프터 이펙스 사용자ㆍ프리미어 사용자ㆍ MS-OFFICE 등 컴퓨터 활용능력 우수자ㆍ즉시출근 가능자ㆍ양산 및 개발 유경험자  근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 8시30분 ~ 오후 6시30분ㆍ급여:면접후 결정ㆍ근무지역:(17090) 경기 용인시 처인구 지삼로 480-8(삼가동)전형절차 서류전형 1차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 7월 23일 (목) 18시  ~ 2020년 10월 20일 (화) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201020,13,경기 용인시 처인구,경력 3~5년,초대졸↑,정규직,IT·통신기기판매,제품디자인,(주)아우라시스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38506498&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"번역 리뷰어 모집 (한영, 영한)","채용공고 상세번역 리뷰어 모집 (한영, 영한)2013년 07월 23일에 설립된 번역 및 통역 서비스업업종의 번역및통역,인터넷정보제공,소프트웨어개발,학술,연구용역업,인쇄, 출판관련　서비스사업을 하는 중소기업,  주식회사,  수출입 기업 입니다.모집부문 및 상세내용모집부문상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관리뷰어 모집 (영한) 담당업무ㆍ영한번역 리뷰지원자격ㆍ경력자에 한함 (년수무관)            ㆍ기타 필수 사항        우대사항ㆍ영어영문학ㆍTOEIC 900급(점) 이상ㆍ영어능통자, 해당직무 근무경험리뷰어 모집 (한영) 담당업무ㆍ한영번역 리뷰지원자격ㆍ경력자에 한함 (년수무관)            ㆍ기타 필수 사항        우대사항ㆍ영어영문학ㆍTOEIC 900급(점) 이상ㆍ영어능통자, 해당직무 근무경험근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:면접후 결정(신입기준(경력자 별도 협의))ㆍ근무지역:(08512) 서울 금천구 디지털로9길 68 대륭포스트타워 5차 508호 - 서울 1호선 가산디지털단지 에서 500m 이내전형절차 서류전형 1차면접 샘플테스트 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 9일 (수) 20시  ~ 2020년 11월 8일 (일) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201108,32,서울 금천구,경력,대졸↑,정규직,,,(주)라이온코리아,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38753495&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[디프소프트] 경력직 Java 웹 개발자 모집,"채용공고 상세 모집부문 / 자격요건모집분야 경력요건 자격요건  Java웹 개발자- 학력 : 대졸 이상 (2,3년)- 경력 : 2년이상- javascript (ES6) 개발경력 2년이상- Node.js 서버사이드 개발경험자- Web 어플리케이션 개발경험자- RESTfull API 지식보유자* 우대사항- React 개발경험자- Java spring 개발경험자 업무내용- 클라우드 서비스 연구 개발- Multi-Tenacy 대응 개발- 메일시스템과의 연동 개발 근무조건- 근무형태 : 정규직- 근무지역 : 서울 강남구- 근무부서 : 개발본부전형절차- 서류전형 - 면접전형(1차, 2차) - 최종합격제출서류- 이력서, 경력소개서, 개발포트폴리오(해당자에 한함)- 경력소개서에는 경력사항 및 보유기술 상세기재 요망지원방법- 사람인 입사지원접수기간- 2020년 10월 6일 (화) 18시 ~ 2020년 10월 31일 (토) 24시 부서장점- 본인 부여업무 완수시에는 정시 출퇴근이 보장되는 회사- 별도 기술지원부서가 있어서, 개발자의 외부 파견이나 출장이 거의 없이, 개발에만 집중 할 수 있는 회사- 최신 기술습득에 대한 개발자들의 의지가 강해서, 함께 성장해 나갈 수 잇는 환경을 가진 회사주의사항- 입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.",20201031,24,서울 강남구,경력2년↑,초대졸↑,정규직,,,디프소프트 주식회사,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38872987&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
서비스 기술사원 신입 및 경력직 모집,"채용공고 상세서비스 기술사원 신입 및 경력직 모집사무용 기계 및 장비 제조업업종의 민원증명발급기,자동복합인증기 제조,도소매/시스템소프트웨어 개발,하드웨어 기술개발용역사업을 하는 중소기업,  연구소,  주식회사,  병역특례 인증업체기업 입니다.모집부문 및 상세내용모집부문상세내용공통 자격요건ㆍ학력 : 대졸 이상 (2,3년)ㆍ나이/성별 : 23세~33세/남민원증명발급시스템 서비스 기술사원 신입 및 경력모집고객지원부 0명담당업무ㆍ시스템서비스,  출장A/S 및 설치지원, 유지보수지원 및 관리, 전화 응대 및 상담, 대리점관리 및    기술교육, 기타지원자격ㆍ경력 : 신입/경력 (년수무관)(팀원급, 면접 후 결정)            ㆍ기타 필수 사항        우대사항ㆍ전기/전자공학, 컴퓨터/시스템공학ㆍ정보처리기사, 컴퓨터활용능력(CAA)1급, 컴퓨터시스템응용기술사ㆍ컴퓨터활용능력 우수, 운전가능자, 해당직무 근무경험, 문서작성 우수자, 엑셀 고급능력자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 평일 : 08:40~18:10ㆍ급여:면접후 결정(면접 후 조정가능, 퇴직금 별도)ㆍ근무지역:(42251) 대구 수성구 알파시티1로 135(대흥동)전형절차 1차 서류전형 2차 임원면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 21일 (월) 15시  ~ 2020년 10월 21일 (수) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:- 이력서 1부- 자기소개서 1부- 경력증명서 및 포트폴리오 1부유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201021,14,대구 수성구,경력무관,초대졸↑,정규직,,,㈜광명테크,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38809641&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
"세이프 스쿨버스 고객상담, CS 담당자 모집","채용공고 상세세이프 스쿨버스 고객 상담, CS 담당자 채용 담당업무 자격요건 / 우대사항고객 CS- 전화, 메신저, SNS 고객 응대- 고객 요청 사항 정리자격요건- 전화, 메일문의, 카톡 및 SNS 채널로 고객 상담 응대 - 영업 및 현장 지원 일정 조율 및 정리- 고객 요청 사항 정리 및 학원 현장 이슈 정리- 모집인원 : 2명우대사항- 엑셀 및 오피스 활용 능력- 스타트업 CS 업무 경험- 고객의 소리를 신중하게 듣는 분근무조건 / 환경근무형태정규직, 계약직(기간제,무기계약직/정규직 전환가능)-6개월, 인턴직근무부서세이프 스쿨버스근무요일/시간주 5일(월~금)근무지역서울 - 마포구, 서울전체급여면접후 결정회사주소(04147) 서울 마포구 백범로31길 21 서울창업허브 본관 2층인근전철서울 5호선 공덕역 2번 출구 100m 이내접수기간 / 방법접수기간사람인 채용 공고 마감일까지이력서양식사람인 온라인 이력서접수방법사람인 입사지원기타 유의사항입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.",20201013,6,서울 마포구,경력무관,학력무관,정규직·기간제,,,(주)스쿨버스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38616191&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
스마트 HMI 시스템 개발자 채용,"채용공고 상세(주)스맥 융복합사업부 스마트 HMI 시스템 개발자 채용1996년 03월 05일에 설립된 전자 응용 절삭기계 제조업업종의 공작기계,산업용로봇,첨단정보통신기기 제조/첨단정보통신관련 연구기술용역(망관리시스템,데이터서비스연동장치)사업을 하는 코스닥,  중견기업,  외부감사법인,  주식회사,  수출입 기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 대졸 이상 (4년)ㆍ나이/성별 : 무관스마트 HMI 시스템 개발솔루션개발팀 0명1. C# 개발자 (Winform, WPF)   -  1명 - 스마트 HMI 시스템 app 개발 (공작기계 Platform 상에서 API를 이용한 관리, 모니터링, 연동 )2. JAVA  (Back end 개발 및 유지 보수, spring framework)   - 1명 - 서버프레임워크/솔루션 구축 및 개발 우대 조건: - OPC-UA, 스마트 팩토리 관련(PLC, modbus 등 산업용 프로토콜 ) 유경험자 - Scala, Play framework 유경험자 - Data base 설계, 구축, 운용유경험자 - Linux 환경에서의 개발 및 배포 (Docker, Jenkins) 유경험자 - Kepserver 유경험자            ㆍ기타 필수 사항        우대사항근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 08시 ~ 17시ㆍ급여:회사내규에 따름ㆍ근무지역:(50969) 경남 김해시 주촌면 골든루트로 157-10전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 9월 11일 (금) 11시  ~ 채용시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",채용시,999,경남 김해시,경력,대졸↑,정규직,,,(주)스맥,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38761987&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
[신입/경력] AI/머신러닝 연구원 채용,채용공고 상세,20201009,2,서울 서초구,경력무관,학력무관,정규직,,,(주)록스,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38591412&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
고객상담원 정규직 채용합니다(경력무관),"채용공고 상세고객상담원 정규직 채용합니다(경력무관)2011년 10월 21일에 설립된 컴퓨터 및 주변장치, 소프트웨어 도매업업종의 통합관리시스템,컴퓨터 도매사업을 하는 중소기업,  주식회사,  연구소기업 입니다.모집부문 및 상세내용공통 자격요건ㆍ학력 : 무관ㆍ나이/성별 : 무관고객상담원 모집합니다 (경력무관)고객지원 2명담당업무ㆍ자세 제품 이용방범 및 업무절차 등 제품 이용 관련 고객상담 (주로 인바운드 형태, 통화중 접수사항에 대해 아웃바운드)지원자격ㆍ경력 : 무관 (신입도 지원 가능)            ㆍ기타 필수 사항        우대사항ㆍ해당직무 근무경험, 문서작성 우수자근무조건ㆍ근무형태:정규직(수습기간)-3개월ㆍ근무일시:주 5일(월~금) 오전 9시~오후 6시ㆍ급여:2,200~2,400만원(퇴직연금 별도(면접후협의))ㆍ근무지역:(55011) 전북 전주시 완산구 아중로 33, 403호전형절차 서류전형 1차면접 2차면접 최종합격접수기간 / 방법ㆍ접수기간:2020년 10월 5일 (월) 10시  ~ 2020년 10월 23일 (금) 24시ㆍ접수방법:사람인 입사지원ㆍ이력서양식:사람인 온라인 이력서ㆍ제출서류:유의사항ㆍ학력, 성별, 연령을 보지않는 블라인드 채용입니다. ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.ㆍ모집분야별로 마감일이 상이할 수 있으니 유의하시길 바랍니다.",20201023,16,,,,,,,(주)휴메인시스템,http://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=38855593&location=ts&searchword=IT&searchType=search&paid_fl=n,2020-10-07
